gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,1.6137012404433895,1,1,1.452417624930205,2.4005725681729335,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,-1.073842765078614,1,1,0.688059068151892,-0.7802930259416695,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,-0.6259187641582801,1,1,0.688059068151892,-0.3666259806001868,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1.1657772395230557,1,0,0.5218941645044327,1.1701669594571253,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,1,1,-1.2774445836787658,1,1,0.22279733793900577,-0.975868800846981,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.636412511162661,1,0,1.5521165671186807,1.39576339507025,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.6666391278783104,1,1,-1.47208467926508,-0.8615254019745754,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,1,0,0,-0.9516816739185229,1,1,0.688059068151892,-0.6778695952914838,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.196003856238705,1,0,-0.6744931417572748,-0.9533533053161212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.2774445836787658,1,1,-0.6744931417572748,-0.9877887690692009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.328658694403177,1,0,1.3527186827417295,1.920241996847925,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
0,0,1,1,1.5322605130033287,1,1,1.685048490036648,2.6349986098765914,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,1.1250568758030253,1,1,-0.1759984308148967,0.5648974619510712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,0,1.4915401492832985,1,1,-1.2726867948881286,-0.22888412558786808,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,1,0,0,0.10704778280226637,1,0,0.1895643572095139,0.060726954181622494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.42231694555812826,1,1,-1.47208467926508,-0.7997181593408427,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.3693790581232073,1,0,0.4886611837749408,1.3034940114241775,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,1,1,0,-1.2774445836787658,1,1,0.1895643572095139,-0.9763102811515076,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-1.2774445836787658,1,1,0.4886611837749408,-0.9723369584107677,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,0.06632741908223602,1,1,0.8542239717993514,0.36005060065069966,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,1.6137012404433895,1,0,-1.3391527563471124,-0.2527240620323079,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,-0.05583367207785505,0,0,-0.1759984308148967,-0.19135829970310178,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,1,-0.09655403579788539,1,0,-1.3059197756176204,-0.6880236422955971,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,-0.9516816739185229,1,1,0.8542239717993514,-0.6500563361063041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,-0.503757672998189,1,1,0.1895643572095139,-0.35823785481418025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.5444780367182194,0,1,-1.0068229490521936,-0.7524797667564898,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1.328658694403177,1,1,1.3527186827417295,2.0451809230289704,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.09655403579788539,1,0,-1.5053176599945717,-0.7414427591433232,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-1.073842765078614,1,0,-1.5053176599945717,-0.9524703447070679,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-1.2367242199587354,0,0,-0.44186227665083166,-0.9648317932338144,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.8400143297628128,1,0,0.22279733793900577,0.6823312229551634,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,1,0,-1.0331224013585836,1,1,0.3557292608569733,-0.7719049001556629,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.1657772395230557,1,1,-0.5083282381098154,0.30000927923507353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,1.5322605130033287,0,1,-0.6412601610277829,0.4337778115066523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-0.7888002190384015,1,1,0.4554282030454489,-0.5679409994643448,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,0.10704778280226637,1,1,0.5551271452339246,0.23555315477418085,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,-1.2367242199587354,1,1,0.1895643572095139,-0.939225935571268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.196003856238705,1,1,0.3557292608569733,-0.898609747554815,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.196003856238705,1,0,0.3889622415864652,-0.8937534642050218,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.2064976032430859,1,1,0.9871558947173189,1.534388210691622,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,1,1,1.6137012404433895,1,0,1.2862527212827457,2.311393546658548,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
1,0,1,0,1.2472179669631163,1,1,-1.5053176599945717,-0.46242720668247256,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,0,0,-0.503757672998189,1,0,0.22279733793900577,-0.39399775948083987,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0.10704778280226637,1,1,1.5188835863891887,0.6863045456959033,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,1,1,0,-0.4630373092781586,1,1,0.15633137648002204,-0.3564719335960736,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.2064976032430859,1,0,1.0536218561763024,1.6421094049961276,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,-0.7073594915983408,1,1,-0.5415612188393073,-0.6893480832091771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.9214550572028735,1,1,-0.47509525738032354,0.2430583199511341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.8702409464784622,1,1,-0.6744931417572748,-0.7988351987317893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.6259187641582801,1,0,0.7877580103403676,-0.36265265785944684,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1.1657772395230557,1,0,-1.5053176599945717,-0.417396215620753,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,1.572980876723359,1,0,0.8209909910698595,1.812962282847946,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-1.2367242199587354,1,0,0.1895643572095139,-0.9396674158757947,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.10704778280226637,1,0,-1.5053176599945717,-0.7083317363038235,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.6259187641582801,1,0,0.1895643572095139,-0.4928893476948123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.4630373092781586,1,1,1.0868548369057944,-0.07171713717637625,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0.5956921474426307,1,0,-1.5053176599945717,-0.6006105419993178,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,-1.196003856238705,1,0,-1.47208467926508,-0.9754273205424543,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.196003856238705,1,1,-1.5053176599945717,-0.977193241760561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,0.4735310562825395,1,1,-1.5053176599945717,-0.6332800845342909,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-1.2774445836787658,1,1,-0.6744931417572748,-0.9877887690692009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.4735310562825395,1,0,0.9871558947173189,0.8889440054736414,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,-1.1145631287986444,1,1,-1.3059197756176204,-0.9476140613572746,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-0.34087621811806756,1,1,-0.30893035373286415,-0.3891414761310466,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,-1.2774445836787658,1,1,0.15633137648002204,-0.9767517614560343,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.5851984004382497,1,1,0.3557292608569733,-0.39797108222157984,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.9109613101984925,1,1,1.18655377909427,-0.5392447796701118,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.328658694403177,1,0,0.22279733793900577,0.9291187131855676,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,-1.2774445836787658,1,1,0.7212920488813839,-0.969246596279081,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.8400143297628128,1,1,1.3859516634712212,1.5467496592183685,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,-1.196003856238705,1,0,-1.438851698535588,-0.9842569266329876,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,0,0.02560705536220566,1,1,-0.10953246935591295,-0.11630664793356917,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,-1.196003856238705,0,1,-1.1729878526996529,-0.9723369584107677,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.06632741908223602,1,1,0.4886611837749408,0.19670288797583454,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,1,1,-0.7480798553183711,1,1,-1.5053176599945717,-0.8911045823778618,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.7888002190384015,1,1,-1.47208467926508,-0.8858068187235418,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,0.5549717837226003,0,1,-0.1759984308148967,0.23599463507870752,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,1,1,-0.3815965818380979,1,0,-1.3391527563471124,-0.7696974986330296,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,0.5956921474426307,1,0,-1.5053176599945717,-0.588690573777098,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,1,-0.6259187641582801,1,1,-0.47509525738032354,-0.6337215648388176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.6771328748826914,1,1,1.0203888754468107,1.1043863940826526,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,1.0843365120829949,0,1,-0.47509525738032354,0.3159025701980334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1.4915401492832985,1,1,0.688059068151892,1.5961954533253546,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.8702409464784622,0,1,-0.7741920839457503,-0.7997181593408427,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,-0.9109613101984925,1,1,-0.44186227665083166,-0.7758782228964028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-0.8295205827584318,1,1,-1.3391527563471124,-0.8884557005507018,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.51425142000257,1,1,1.18655377909427,1.0854027409880063,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,0.2699292376823878,1,1,-0.1759984308148967,0.026291490428542823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,1,0,1.572980876723359,1,0,-1.3059197756176204,-0.21740563767017487,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,1.572980876723359,1,0,-1.3723857370766042,-0.2893669273080209,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,0.02560705536220566,1,0,-1.3391527563471124,-0.654029658847044,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,1,0,0,1.4100994218432377,1,1,0.3557292608569733,1.226676438436538,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.18848851024232707,0,0,-0.8074250646752422,-0.3679504215137668,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0.6771328748826914,1,0,0.6548260874224001,0.8708433129880482,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,-0.9516816739185229,1,0,-0.47509525738032354,-0.8014840805589493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0.7992939660427824,1,1,0.8874569525288433,1.0355154665764934,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,1.5322605130033287,1,0,1.1200878176352862,2.011628419884944,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,-1.2774445836787658,1,1,0.688059068151892,-0.9696880765836077,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,-0.7480798553183711,1,1,0.4554282030454489,-0.5211440871845187,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787658,1,1,-0.6744931417572748,-0.9877887690692009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2774445836787658,1,0,-1.47208467926508,-0.9983842963778408,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.7992939660427824,1,1,0.5218941645044327,0.8898269660826947,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,-1.073842765078614,1,0,-0.14276545008540484,-0.8244410563943357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,-1.0331224013585836,0,0,-1.0068229490521936,-0.8941949445095484,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0.5956921474426307,1,1,0.688059068151892,0.7450214261979494,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.25943549067800686,1,1,0.7545250296108758,-0.003287689974743564,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,-0.3001558543980372,1,0,-0.34216333446235603,-0.4350554278018195,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,1.4915401492832985,1,1,-1.5053176599945717,-0.447416876328566,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,1.6137012404433895,1,1,1.5853495478481725,2.609392752214045,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-1.1552834925186748,1,1,-1.5053176599945717,-0.9811665645013009,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.0843365120829949,1,0,-1.5053176599945717,-0.5008359931762921,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,1.4100994218432377,1,0,0.023399453562054553,0.9180817055724011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,-0.25943549067800686,1,1,0.4554282030454489,-0.12160441158788911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.21871512695797646,1,0,0.4554282030454489,-0.08981782966196941,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,1,1.6137012404433895,1,0,1.3527186827417295,2.352009734675001,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.073842765078614,1,1,0.8209909910698595,-0.7922129941638894,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,1.2064976032430859,1,0,-1.47208467926508,-0.46949089155489915,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.503757672998189,1,1,0.12309839575053018,-0.38207779125862,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1,0,0,0,-1.073842765078614,1,0,0.4554282030454489,-0.793978915381996,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,0.7585736023227521,1,0,-1.3391527563471124,-0.46242720668247256,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,1.1657772395230557,1,0,-1.5053176599945717,-0.4284332232339196,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,1,0,1.2064976032430859,1,1,0.8209909910698595,1.473022448362416,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.6137012404433895,1,1,0.6548260874224001,1.7233417810290335,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,1,0,-0.7888002190384015,1,1,1.1200878176352862,-0.4611027657688926,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,-1.1145631287986444,1,1,0.9871558947173189,-0.7873567108140961,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,-1.196003856238705,1,1,1.3527186827417295,-0.8774186929375353,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,0,-0.25943549067800686,1,1,0.953922913987827,0.04395070260960932,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,-0.7888002190384015,1,1,-0.1759984308148967,-0.659327422501364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0.22920887396235742,1,1,-1.5053176599945717,-0.6734547922462172,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,0,-0.9924020376385532,1,1,0.6548260874224001,-0.7365864757935299,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,1,0.06632741908223602,1,1,1.452417624930205,0.5931522014407775,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.5851984004382497,0,0,-1.0400559297816856,-0.7643997349787096,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.9621754209229038,1,1,0.688059068151892,1.1088011971279192,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0.14776814652229672,0,1,-1.0068229490521936,-0.4478583566330927,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,-0.9516816739185229,0,1,-0.5415612188393073,-0.8120796078675893,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787658,1,1,0.6548260874224001,-0.9701295568881344,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.8295205827584318,1,0,-0.27569737300337227,-0.7184857833079368,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,1,1.0028957846429343,1,1,1.0203888754468107,1.450506952831556,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.39209032884247885,1,0,0.28926329939798956,0.3878638598358794,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
0,0,1,1,0.02560705536220566,1,1,-1.3391527563471124,-0.6805184771186438,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,1.5322605130033287,1,0,0.6548260874224001,1.511872715160762,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1.450819785563268,0,0,-0.6744931417572748,0.3547528369963797,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,1,-1.2774445836787658,0,1,-1.3391527563471124,-0.9966183751597342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.18848851024232707,1,0,1.18655377909427,0.5560678558605379,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,1,-1.1552834925186748,1,1,-1.3059197756176204,-0.9701295568881344,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.2774445836787658,1,1,-0.47509525738032354,-0.9851398872420409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.503757672998189,0,1,-0.30893035373286415,-0.4928893476948123,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,1.6137012404433895,1,0,0.12309839575053018,1.1361729760085724,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,-0.05583367207785505,1,1,0.8209909910698595,0.2315798320334409,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,-0.5851984004382497,1,0,0.4554282030454489,-0.37942890943146,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-0.8702409464784622,1,1,-0.30893035373286415,-0.7387938773161632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0.02560705536220566,1,0,-1.5053176599945717,-0.7242250272667834,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,0,1.2064976032430859,1,0,0.6548260874224001,1.1820869276793453,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,-1.2774445836787658,0,0,-0.9735899683227016,-0.9917620918099408,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.6666391278783104,1,0,0.5218941645044327,-0.42401842018865293,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-0.42231694555812826,1,1,0.4554282030454489,-0.2730321560405344,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,1,1,0.6771328748826914,1,0,-0.10953246935591295,0.3278225384202533,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,0.14776814652229672,1,1,-0.043066507896929195,-0.04125499616403654,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1,0,1,0,0.39209032884247885,1,1,1.1533207983647782,0.8196315976629553,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,-1.1552834925186748,0,1,-1.3059197756176204,-0.9621829114066545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.8295205827584318,1,0,0.32249628012748144,-0.6222430769211243,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
0,0,0,0,-0.05583367207785505,1,0,0.7545250296108758,0.19537844706225457,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
